NEGERI,Jenis Undi,Kod Parlimen,Nama Parlimen,Kod DUN,Nama DUN,KOD DM,Nama Daerah Mengundi,Nama Pusat Mengundi,Nombor Tempat Mengundi,Jumlah Kertas Undi Yang Patut Berada Di Dalam Peti Undi (A),PR,PR_CALON,PR_UNDI,BN,BN_CALON,BN_UNDI,LAIN1,LAIN1_CALON,LAIN1_UNDI,LAIN2,LAIN2_CALON,LAIN2 UNDI,LAIN3,LAIN3_CALON,LAIN3_UNDI,Jumlah Undian Oleh Pemilih,Bilangan Kertas Undi Yang Ditolak (C),Jumlah Kertas Undi Yang Dikeluarkan Kepada Pengundi Tetapi Tidak Dimasukkan Ke Dalam Peti Undi(D)
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/16,PEKAN BALING,SEK. KEB. BALING,3,432,PAS,NAJMI BIN HJ AHMAD,232,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,199,,,,,,,,,,431,1,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/17,BUKIT BALING,"SEK. KEB. TUNKU PUTERA, BALING",1,293,PAS,NAJMI BIN HJ AHMAD,109,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,178,,,,,,,,,,287,6,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/17,BUKIT BALING,"SEK. KEB. TUNKU PUTERA, BALING",2,521,PAS,NAJMI BIN HJ AHMAD,215,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,304,,,,,,,,,,519,2,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/18,SEBRANG BALING,"SEK. REN. JENIS KEB. (C) YEOK CHEE, BALING",1,301,PAS,NAJMI BIN HJ AHMAD,89,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,208,,,,,,,,,,297,4,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/18,SEBRANG BALING,"SEK. REN. JENIS KEB. (C) YEOK CHEE, BALING",2,354,PAS,NAJMI BIN HJ AHMAD,120,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,234,,,,,,,,,,354,0,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/18,SEBRANG BALING,"SEK. REN. JENIS KEB. (C) YEOK CHEE, BALING",3,353,PAS,NAJMI BIN HJ AHMAD,149,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,203,,,,,,,,,,352,1,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/19,DALAM WANG,"SEK. KEB. DALAM WANG, BALING",1,318,PAS,NAJMI BIN HJ AHMAD,138,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,177,,,,,,,,,,315,3,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/19,DALAM WANG,"SEK. KEB. DALAM WANG, BALING",2,422,PAS,NAJMI BIN HJ AHMAD,217,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,202,,,,,,,,,,419,3,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/19,DALAM WANG,"SEK. KEB. DALAM WANG, BALING",3,414,PAS,NAJMI BIN HJ AHMAD,208,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,204,,,,,,,,,,412,2,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/20,PEKAN PULAI,"SEK. KEB. PULAI, BALING",1,306,PAS,NAJMI BIN HJ AHMAD,92,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,208,,,,,,,,,,300,5,1
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/20,PEKAN PULAI,"SEK. KEB. PULAI, BALING",2,437,PAS,NAJMI BIN HJ AHMAD,147,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,287,,,,,,,,,,434,3,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/20,PEKAN PULAI,"SEK. KEB. PULAI, BALING",3,428,PAS,NAJMI BIN HJ AHMAD,184,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,242,,,,,,,,,,426,2,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/20,PEKAN PULAI,"SEK. KEB. PULAI, BALING",4,423,PAS,NAJMI BIN HJ AHMAD,201,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,220,,,,,,,,,,421,2,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/21,POKOK SENA,SEK. MEN. KEB. BALING,1,360,PAS,NAJMI BIN HJ AHMAD,88,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,266,,,,,,,,,,354,6,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/21,POKOK SENA,SEK. MEN. KEB. BALING,2,574,PAS,NAJMI BIN HJ AHMAD,174,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,395,,,,,,,,,,569,4,1
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/21,POKOK SENA,SEK. MEN. KEB. BALING,3,540,PAS,NAJMI BIN HJ AHMAD,217,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,319,,,,,,,,,,536,4,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/22,TELOK TEDURI,"SEK. KEB. TELOK TEDURI, BALING",1,328,PAS,NAJMI BIN HJ AHMAD,103,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,213,,,,,,,,,,316,12,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/22,TELOK TEDURI,"SEK. KEB. TELOK TEDURI, BALING",2,460,PAS,NAJMI BIN HJ AHMAD,179,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,267,,,,,,,,,,446,14,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/23,SERA MESJID,"SEK. KEB. KAMPUNG SERA, BALING",1,322,PAS,NAJMI BIN HJ AHMAD,87,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,227,,,,,,,,,,314,8,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/23,SERA MESJID,"SEK. KEB. KAMPUNG SERA, BALING",2,455,PAS,NAJMI BIN HJ AHMAD,181,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,273,,,,,,,,,,454,1,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/24,TELOK SERA,"SEK. KEB. RAMBONG PULAI, BALING",1,334,PAS,NAJMI BIN HJ AHMAD,115,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,213,,,,,,,,,,328,6,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/24,TELOK SERA,"SEK. KEB. RAMBONG PULAI, BALING",2,619,PAS,NAJMI BIN HJ AHMAD,273,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,343,,,,,,,,,,616,3,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/25,KAMPUNG TIAK,"SEK. KEB. TIAK, BALING",1,327,PAS,NAJMI BIN HJ AHMAD,162,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,159,,,,,,,,,,321,6,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/25,KAMPUNG TIAK,"SEK. KEB. TIAK, BALING",2,519,PAS,NAJMI BIN HJ AHMAD,260,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,255,,,,,,,,,,515,4,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/25,KAMPUNG TIAK,"SEK. KEB. TIAK, BALING",3,508,PAS,NAJMI BIN HJ AHMAD,285,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,215,,,,,,,,,,500,8,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",1,331,PAS,NAJMI BIN HJ AHMAD,191,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,135,,,,,,,,,,326,5,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/26,BENDANG PADANG,"TAMAN BIMBINGAN KANAK-KANAK KAMPUNG BENDANG BECHAH, MUKIM KUPANG",2,520,PAS,NAJMI BIN HJ AHMAD,274,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,239,,,,,,,,,,513,7,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/27,KUALA KUANG,"SEK. KEB. KUALA KUANG, KUPANG",1,319,PAS,NAJMI BIN HJ AHMAD,170,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,143,,,,,,,,,,313,6,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/27,KUALA KUANG,"SEK. KEB. KUALA KUANG, KUPANG",2,509,PAS,NAJMI BIN HJ AHMAD,302,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,202,,,,,,,,,,504,5,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/27,KUALA KUANG,"SEK. KEB. KUALA KUANG, KUPANG",3,492,PAS,NAJMI BIN HJ AHMAD,248,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,241,,,,,,,,,,489,3,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/28,KAMPUNG IBOI,"SEK. KEB. IBOI, KUPANG",1,327,PAS,NAJMI BIN HJ AHMAD,104,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,215,,,,,,,,,,319,8,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/28,KAMPUNG IBOI,"SEK. KEB. IBOI, KUPANG",2,543,PAS,NAJMI BIN HJ AHMAD,194,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,342,,,,,,,,,,536,7,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/28,KAMPUNG IBOI,"SEK. KEB. IBOI, KUPANG",3,510,PAS,NAJMI BIN HJ AHMAD,199,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,309,,,,,,,,,,508,2,0
KEDAH,UNDI BIASA,016,BALING,30,BAYU  ,016/30/28,KAMPUNG IBOI,"SEK. KEB. IBOI, KUPANG",4,492,PAS,NAJMI BIN HJ AHMAD,194,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,289,,,,,,,,,,483,9,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/01,CHAROK SALANG,SEK. MEN. KEB. PARIT PANJANG,5,330,PAS,NAJMI BIN HJ AHMAD,153,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,173,,,,,,,,,,326,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/01,CHAROK SALANG,SEK. MEN. KEB. PARIT PANJANG,6,409,PAS,NAJMI BIN HJ AHMAD,230,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,172,,,,,,,,,,402,7,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/02,KAMPUNG ASAM JAWA,SEK. KEB. ASAM JAWA,1,313,PAS,NAJMI BIN HJ AHMAD,73,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,230,,,,,,,,,,303,10,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/02,KAMPUNG ASAM JAWA,SEK. KEB. ASAM JAWA,2,452,PAS,NAJMI BIN HJ AHMAD,134,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,310,,,,,,,,,,444,8,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/02,KAMPUNG ASAM JAWA,SEK. KEB. ASAM JAWA,3,427,PAS,NAJMI BIN HJ AHMAD,115,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,311,,,,,,,,,,426,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/03,CHAROK KELIAN,SEK. KEB. ASAM JAWA,4,318,PAS,NAJMI BIN HJ AHMAD,97,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,220,,,,,,,,,,317,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/03,CHAROK KELIAN,SEK. KEB. ASAM JAWA,5,379,PAS,NAJMI BIN HJ AHMAD,120,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,249,,,,,,,,,,369,10,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/03,CHAROK KELIAN,SEK. KEB. ASAM JAWA,6,353,PAS,NAJMI BIN HJ AHMAD,123,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,228,,,,,,,,,,351,2,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/04,SUNGAI LIMAU,"SEK. KEB. TITI GANTONG, BALING",1,331,PAS,NAJMI BIN HJ AHMAD,119,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,206,,,,,,,,,,325,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/04,SUNGAI LIMAU,"SEK. KEB. TITI GANTONG, BALING",2,436,PAS,NAJMI BIN HJ AHMAD,185,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,251,,,,,,,,,,436,0,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/04,SUNGAI LIMAU,"SEK. KEB. TITI GANTONG, BALING",3,408,PAS,NAJMI BIN HJ AHMAD,175,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,231,,,,,,,,,,406,2,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/05,CHAROK BEMBAN,"SEK. MEN. KEB. SYED ABU BAKAR, KUPANG",1,318,PAS,NAJMI BIN HJ AHMAD,127,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,186,,,,,,,,,,313,5,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/05,CHAROK BEMBAN,"SEK. MEN. KEB. SYED ABU BAKAR, KUPANG",2,496,PAS,NAJMI BIN HJ AHMAD,223,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,272,,,,,,,,,,495,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/05,CHAROK BEMBAN,"SEK. MEN. KEB. SYED ABU BAKAR, KUPANG",3,470,PAS,NAJMI BIN HJ AHMAD,245,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,225,,,,,,,,,,470,0,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/06,GUA REBAN,"SEK. KEB. SEBERANG KETIL, KUPANG",1,323,PAS,NAJMI BIN HJ AHMAD,92,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,225,,,,,,,,,,317,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/06,GUA REBAN,"SEK. KEB. SEBERANG KETIL, KUPANG",2,409,PAS,NAJMI BIN HJ AHMAD,157,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,248,,,,,,,,,,405,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/06,GUA REBAN,"SEK. KEB. SEBERANG KETIL, KUPANG",3,399,PAS,NAJMI BIN HJ AHMAD,171,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,228,,,,,,,,,,399,0,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/07,KAMPUNG PADANG,"SEK. KEB. KAMPUNG PADANG, BALING",1,328,PAS,NAJMI BIN HJ AHMAD,91,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,234,,,,,,,,,,325,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/07,KAMPUNG PADANG,"SEK. KEB. KAMPUNG PADANG, BALING",2,366,PAS,NAJMI BIN HJ AHMAD,139,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,223,,,,,,,,,,362,3,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/07,KAMPUNG PADANG,"SEK. KEB. KAMPUNG PADANG, BALING",3,364,PAS,NAJMI BIN HJ AHMAD,143,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,220,,,,,,,,,,363,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/08,LANAI,"SEK. KEB. LANAI, KUPANG",1,316,PAS,NAJMI BIN HJ AHMAD,192,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,115,,,,,,,,,,307,9,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/08,LANAI,"SEK. KEB. LANAI, KUPANG",2,403,PAS,NAJMI BIN HJ AHMAD,266,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,132,,,,,,,,,,398,4,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/08,LANAI,"SEK. KEB. LANAI, KUPANG",3,391,PAS,NAJMI BIN HJ AHMAD,239,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,148,,,,,,,,,,387,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/09,MENGKUANG,"SEK. MEN. AGAMA TARBIAH ISLAMIAH (NADI) KG. MENGKUANG MASJID, KUALA PEGANG",1,328,PAS,NAJMI BIN HJ AHMAD,188,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,136,,,,,,,,,,324,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/09,MENGKUANG,"SEK. MEN. AGAMA TARBIAH ISLAMIAH (NADI) KG. MENGKUANG MASJID, KUALA PEGANG",2,577,PAS,NAJMI BIN HJ AHMAD,293,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,281,,,,,,,,,,574,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/09,MENGKUANG,"SEK. MEN. AGAMA TARBIAH ISLAMIAH (NADI) KG. MENGKUANG MASJID, KUALA PEGANG",3,554,PAS,NAJMI BIN HJ AHMAD,298,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,256,,,,,,,,,,554,0,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/10,LUBOK KABU,SEK. MEN. KEB. KUALA PEGANG,1,326,PAS,NAJMI BIN HJ AHMAD,109,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,214,,,,,,,,,,323,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/10,LUBOK KABU,SEK. MEN. KEB. KUALA PEGANG,2,487,PAS,NAJMI BIN HJ AHMAD,195,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,291,,,,,,,,,,486,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/11,KUALA PEGANG,SEK. KEB. KUALA PEGANG,1,295,PAS,NAJMI BIN HJ AHMAD,182,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,108,,,,,,,,,,290,5,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/11,KUALA PEGANG,SEK. KEB. KUALA PEGANG,2,334,PAS,NAJMI BIN HJ AHMAD,208,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,120,,,,,,,,,,328,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/11,KUALA PEGANG,SEK. KEB. KUALA PEGANG,3,331,PAS,NAJMI BIN HJ AHMAD,210,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,119,,,,,,,,,,329,1,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/12,KAMPUNG RAJA,SEK. KEB. KUALA KUPANG,1,470,PAS,NAJMI BIN HJ AHMAD,191,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,278,,,,,,,,,,469,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/13,KAMPUNG LANDAK,"SEK. JENIS KEB. (C) SENG YOK, KUPANG",1,309,PAS,NAJMI BIN HJ AHMAD,104,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,204,,,,,,,,,,308,1,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/13,KAMPUNG LANDAK,"SEK. JENIS KEB. (C) SENG YOK, KUPANG",2,563,PAS,NAJMI BIN HJ AHMAD,255,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,304,,,,,,,,,,559,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/13,KAMPUNG LANDAK,"SEK. JENIS KEB. (C) SENG YOK, KUPANG",3,552,PAS,NAJMI BIN HJ AHMAD,249,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,295,,,,,,,,,,544,8,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/14,PEKAN KUPANG,"SEK. KEB. KAMPUNG KEDA, KUPANG",1,328,PAS,NAJMI BIN HJ AHMAD,172,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,154,,,,,,,,,,326,2,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/14,PEKAN KUPANG,"SEK. KEB. KAMPUNG KEDA, KUPANG",2,555,PAS,NAJMI BIN HJ AHMAD,319,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,235,,,,,,,,,,554,0,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/15,KUALA CHENERAI,"SEK. REN. JENIS KEB. (C) CHIN HWA, KUALA PEGANG",1,320,PAS,NAJMI BIN HJ AHMAD,102,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,212,,,,,,,,,,314,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/15,KUALA CHENERAI,"SEK. REN. JENIS KEB. (C) CHIN HWA, KUALA PEGANG",2,420,PAS,NAJMI BIN HJ AHMAD,136,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,281,,,,,,,,,,417,2,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/16,KETEMBA,SEK. KEB. KUALA PEGANG,4,302,PAS,NAJMI BIN HJ AHMAD,91,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,202,,,,,,,,,,293,9,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/16,KETEMBA,SEK. KEB. KUALA PEGANG,5,375,PAS,NAJMI BIN HJ AHMAD,146,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,227,,,,,,,,,,373,2,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/16,KETEMBA,SEK. KEB. KUALA PEGANG,6,363,PAS,NAJMI BIN HJ AHMAD,134,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,223,,,,,,,,,,357,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/17,KAMPUNG SADEK,SEK. KEB. KAMPUNG SADEK,1,333,PAS,NAJMI BIN HJ AHMAD,143,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,185,,,,,,,,,,328,4,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/17,KAMPUNG SADEK,SEK. KEB. KAMPUNG SADEK,2,573,PAS,NAJMI BIN HJ AHMAD,275,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,293,,,,,,,,,,568,5,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/17,KAMPUNG SADEK,SEK. KEB. KAMPUNG SADEK,3,562,PAS,NAJMI BIN HJ AHMAD,262,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,296,,,,,,,,,,558,3,1
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/18,BUKIT TERABAK,SEK. MEN. AGAMA (ARAB) DINIAH ISLAMIYAH PEKAN KUPANG,1,302,PAS,NAJMI BIN HJ AHMAD,119,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,180,,,,,,,,,,299,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/18,BUKIT TERABAK,SEK. MEN. AGAMA (ARAB) DINIAH ISLAMIYAH PEKAN KUPANG,2,469,PAS,NAJMI BIN HJ AHMAD,209,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,257,,,,,,,,,,466,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/18,BUKIT TERABAK,SEK. MEN. AGAMA (ARAB) DINIAH ISLAMIYAH PEKAN KUPANG,3,477,PAS,NAJMI BIN HJ AHMAD,198,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,275,,,,,,,,,,473,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/19,SIMPANG JERAI,"SEK. MEN. KEB. JERAI, KUPANG",1,370,PAS,NAJMI BIN HJ AHMAD,270,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,97,,,,,,,,,,367,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/19,SIMPANG JERAI,"SEK. MEN. KEB. JERAI, KUPANG",2,585,PAS,NAJMI BIN HJ AHMAD,428,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,154,,,,,,,,,,582,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/20,KAMPUNG TANJONG,"SEK. KEB. SYED SHEH, KUPANG",1,329,PAS,NAJMI BIN HJ AHMAD,180,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,145,,,,,,,,,,325,4,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/20,KAMPUNG TANJONG,"SEK. KEB. SYED SHEH, KUPANG",2,518,PAS,NAJMI BIN HJ AHMAD,293,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,219,,,,,,,,,,512,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/20,KAMPUNG TANJONG,"SEK. KEB. SYED SHEH, KUPANG",3,500,PAS,NAJMI BIN HJ AHMAD,298,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,199,,,,,,,,,,497,3,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/21,LADANG SUNGAI TAWAR,"DEWAN ORANG RAMAI (TOKONG HINDU) KAMPUNG DARA, LADANG SUNGAI TAWAR",1,430,PAS,NAJMI BIN HJ AHMAD,99,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,321,,,,,,,,,,420,10,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/22,BADENOCH,SEK. MEN. KEB. BAKAI,1,276,PAS,NAJMI BIN HJ AHMAD,60,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,209,,,,,,,,,,269,7,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/22,BADENOCH,SEK. MEN. KEB. BAKAI,2,412,PAS,NAJMI BIN HJ AHMAD,129,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,259,,,,,,,,,,388,24,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/23,ULU BAKAI,"SEK. KEB. ULU BAKAI, MALAU",1,677,PAS,NAJMI BIN HJ AHMAD,424,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,244,,,,,,,,,,668,9,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/24,PEKAN MALAU,"SEK. KEB. MALAU, KULIM",1,307,PAS,NAJMI BIN HJ AHMAD,123,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,178,,,,,,,,,,301,6,0
KEDAH,UNDI BIASA,016,BALING,31,KUPANG  ,016/31/24,PEKAN MALAU,"SEK. KEB. MALAU, KULIM",2,376,PAS,NAJMI BIN HJ AHMAD,152,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,220,,,,,,,,,,372,4,0
